time (s),magnetic field intensity (nT)
103.9,51480.810876271804
104.0,51513.13416368476
104.10000000000001,51499.85980346583
104.2,51468.51428941699
104.30000000000001,51514.89654802666
104.4,51495.8142051788
104.5,51479.55075522481
104.60000000000001,51493.65481333569
104.7,51499.53417801991
104.80000000000001,51467.10623324769
104.9,51493.88507611497
105.0,51489.018480070124
105.10000000000001,51474.32763826741
105.2,51501.45634678987
105.30000000000001,51511.62991440025
105.4,51526.414615371665
105.5,51481.694273830966
105.60000000000001,51483.2339977848
105.7,51507.760278681635
105.80000000000001,51499.687793633995
105.9,51498.99328946586
106.0,51489.97121095607
106.10000000000001,51481.96514058619
106.2,51477.372949437085
106.30000000000001,51480.126721735935
106.4,51478.00106043549
106.5,51524.01886509865
106.60000000000001,51520.31867227788
106.7,51530.95777671867
106.80000000000001,51464.19264267242
106.9,51500.192749002425
107.0,51482.15414166953
107.10000000000001,51491.91260933999
107.2,51519.140172754844
107.30000000000001,51532.52488915556
107.4,51531.30049355854
107.5,51521.142726470476
107.60000000000001,51479.12270936082
107.7,51481.97152654403
107.80000000000001,51469.02238480511
107.9,51493.003405693875
108.0,51517.83288894069
108.10000000000001,51503.332341797955
108.2,51493.370562230535
108.30000000000001,51497.20491809583
108.4,51536.17947684131
108.5,51500.77499440451
108.60000000000001,51497.070038733094
108.7,51529.83601164463
108.80000000000001,51505.37111955415
108.9,51506.820615743716
109.0,51516.90956414244
109.10000000000001,51514.131528776146
109.2,51512.58185991002
109.30000000000001,51516.49315941175
109.4,51480.549140912466
109.5,51487.89640395446
109.60000000000001,51450.02663077239
109.7,51487.10868403321
109.80000000000001,51518.43007778377
109.9,51499.198562970785
110.0,51519.496219829394
110.10000000000001,51504.91095259742
110.2,51487.72749403485
110.30000000000001,51496.808000881225
110.4,51502.12481925421
110.5,51463.494527968054
110.60000000000001,51511.67743709299
110.7,51489.435320095756
110.80000000000001,51503.997743462176
110.9,51520.40618482242
111.0,51504.00683382077
111.10000000000001,51515.52219318369
111.2,51474.995135924495
111.30000000000001,51526.01602001429
111.4,51485.515136815986
111.5,51528.668902650636
111.60000000000001,51457.7614848694
111.7,51501.10052700929
111.80000000000001,51484.03067137352
111.9,51524.38434502536
112.0,51521.6206555772
112.10000000000001,51515.746208152814
112.2,51528.84522822054
112.30000000000001,51514.05683883678
112.4,51533.415395705946
112.5,51500.606270469616
112.60000000000001,51520.695641536295
112.7,51506.68211738275
112.80000000000001,51483.40757888333
112.9,51490.12441682178
113.0,51513.87837029254
113.10000000000001,51526.33606368292
113.2,51506.18163546394
113.30000000000001,51489.38604050747
113.4,51505.08698789903
113.5,51485.37475027953
113.60000000000001,51490.57280678079
113.7,51505.303789884194
113.80000000000001,51488.72519104341
113.9,51497.01047168758
114.0,51493.56784909503
114.10000000000001,51471.438758746954
114.2,51537.5371947736
114.30000000000001,51488.96067526998
114.4,51519.37452195903
114.5,51489.64428173488
114.60000000000001,51509.64606959184
114.7,51504.51483006496
114.80000000000001,51487.357765792825
114.9,51481.76223455117
115.0,51494.62954225033
115.10000000000001,51501.234737483384
115.2,51454.717741771325
115.30000000000001,51515.53950034875
115.4,51502.32928676579
115.5,51501.50182813019
115.60000000000001,51478.576289409146
115.7,51484.28818936834
115.80000000000001,51481.573330090134
115.9,51486.54689394881
116.0,51521.70530526291
116.10000000000001,51483.88215979985
116.2,51531.52476157163
116.30000000000001,51501.22098293904
116.4,51478.90068792173
116.5,51491.54839710383
116.60000000000001,51461.398136281096
116.7,51490.00319953237
116.80000000000001,51488.28021453754
116.9,51511.04952690105
117.0,51470.11623051606
117.10000000000001,51481.67205483393
117.2,51502.385664260044
117.30000000000001,51510.790996110045
117.4,51496.955790103966
117.5,51481.045624495724
117.60000000000001,51537.15366766976
117.7,51507.36113074169
117.80000000000001,51480.65438728202
117.9,51497.04793193419
118.0,51471.634948879175
118.10000000000001,51511.33762797125
118.2,51466.46168773545
118.30000000000001,51511.56308450806
118.4,51493.00578260719
118.5,51477.57094815436
118.60000000000001,51511.02066109564
118.7,51574.53186568915
118.80000000000001,51490.281413456825
118.9,51495.91969084135
119.0,51508.10155924227
119.10000000000001,51495.037875143375
119.2,51501.38953281791
119.30000000000001,51490.09431610799
119.4,51511.45918121988
119.5,51533.06225737895
119.60000000000001,51490.56215820993
119.7,51500.22471462155
119.80000000000001,51518.757432231505
119.9,51489.815496180854
120.0,51516.952533562464
120.10000000000001,51473.697257297266
120.2,51503.3455137962
120.30000000000001,51434.370135406425
120.4,51491.55537868147
120.5,51490.456393871485
120.60000000000001,51481.04538969494
120.7,51508.80303215426
120.80000000000001,51458.79668411958
120.9,51475.67730134418
121.0,51481.51331233864
121.10000000000001,51469.60308185149
121.2,51510.458638135264
121.30000000000001,51485.974112616204
121.4,51502.76114926802
121.5,51483.115507141505
121.60000000000001,51478.34742604422
121.7,51490.36255774581
121.80000000000001,51480.18403833345
121.9,51500.76009623631
122.0,51523.70937962301
122.10000000000001,51543.55725957478
122.2,51522.805923058215
122.30000000000001,51466.30741476502
122.4,51492.19305538643
122.5,51516.05371457806
122.60000000000001,51470.64075919118
122.7,51522.54112505908
122.80000000000001,51504.63239075577
122.9,51501.758198857235
123.0,51472.60640499105
123.10000000000001,51522.48572479623
123.2,51494.44760225244
123.30000000000001,51526.30642277496
123.4,51552.27484357047
123.5,51496.83563929963
123.60000000000001,51498.22093078141
123.7,51499.247740414285
123.80000000000001,51444.05847668656
123.9,51501.00714728174
124.0,51507.342598099916
124.10000000000001,51517.58355042592
124.2,51512.43332258958
124.30000000000001,51491.927287877064
124.4,51517.144065696986
124.5,51488.76524079453
124.60000000000001,51523.52515183385
124.7,51512.13413441166
124.80000000000001,51517.47051348024
124.9,51499.433449553
125.0,51491.26052085837
125.10000000000001,51523.81889646996
125.2,51489.71244241988
125.30000000000001,51496.60421071104
125.4,51504.83329395232
125.5,51504.55800250617
125.60000000000001,51497.593519911
125.7,51484.178410502274
125.80000000000001,51469.11010673295
125.9,51517.012925037154
126.0,51475.8930208687
126.10000000000001,51546.70646439066
126.2,51521.704068082414
126.30000000000001,51535.941516279825
126.4,51526.233521482296
126.5,51466.83115816333
126.60000000000001,51493.774330033724
126.7,51490.47525884434
126.80000000000001,51496.62110248349
126.9,51497.55320417373
127.0,51510.82831782035
127.10000000000001,51511.030960072356
127.2,51488.60077361813
127.30000000000001,51521.931235151955
127.4,51488.86698091974
127.5,51519.34391183874
127.60000000000001,51532.79643233231
127.7,51504.388247112445
127.80000000000001,51478.21578153227
127.9,51501.0986992077
128.0,51466.01720144745
128.1,51525.73801584788
128.20000000000002,51530.9658571731
128.3,51504.2186349203
128.4,51497.56906277389
128.5,51509.63580055652
128.6,51528.944319402355
128.70000000000002,51511.85500779733
128.8,51483.612630688396
128.9,51512.71223238404
129.0,51507.642436601825
129.1,51506.37063043401
129.20000000000002,51522.99155567784
129.3,51484.91263385854
129.4,51496.459253512774
129.5,51528.324434393326
129.6,51477.50488352961
129.70000000000002,51494.308518015874
129.8,51511.17995931442
129.9,51502.829477208645
130.0,51497.44194445446
130.1,51483.3792662561
130.20000000000002,51499.81937236958
130.3,51541.20855770892
130.4,51515.15996060063
130.5,51526.38705880388
130.6,51476.75489960814
130.70000000000002,51503.161249265795
130.8,51480.31848234371
130.9,51475.5194638559
131.0,51521.69395198227
131.1,51469.99168522106
131.20000000000002,51492.421874691594
131.3,51523.133444797684
131.4,51494.854863525296
131.5,51496.48733200205
131.6,51473.82620995596
131.70000000000002,51524.60755863211
131.8,51518.36217132318
131.9,51483.58181765347
132.0,51473.345701518694
132.1,51483.69913837983
132.20000000000002,51519.16933704171
132.3,51484.10194730571
132.4,51526.195338598765
132.5,51490.047048094406
132.6,51502.31847289115
132.70000000000002,51500.33230951794
132.8,51506.5866908103
132.9,51488.2679807531
133.0,51493.84376314847
133.1,51497.380367278165
133.20000000000002,51519.56454328782
133.3,51489.07162191616
133.4,51492.15536232864
133.5,51500.442237375144
133.6,51495.88471231803
133.70000000000002,51490.554589119914
133.8,51465.80044024206
133.9,51500.688179667464
134.0,51465.5808393597
134.1,51495.865824185035
134.20000000000002,51536.26482747162
134.3,51485.79620923453
134.4,51447.249011952525
134.5,51502.694551683024
134.6,51533.772103887146
134.70000000000002,51535.99900751752
134.8,51509.915600397384
134.9,51505.75434647353
135.0,51525.422567413145
135.1,51491.61165728043
135.20000000000002,51458.651797568906
135.3,51477.31396392947
135.4,51488.348717811125
135.5,51485.68175902196
135.6,51497.314233877514
135.70000000000002,51532.69029836482
135.8,51505.04495571585
135.9,51503.013678008494
136.0,51526.95515550403
136.1,51526.21154880293
136.20000000000002,51488.69759517951
136.3,51547.34873896636
136.4,51509.20037946061
136.5,51501.986634338624
136.6,51491.43493570741
136.70000000000002,51465.139132666045
136.8,51491.26170873592
136.9,51518.00660860961
137.0,51497.25157918529
137.1,51503.490184406895
137.20000000000002,51511.14606946432
137.3,51525.5008976756
137.4,51470.83912776857
137.5,51508.630884994556
137.6,51506.06496230636
137.70000000000002,51524.642253682614
137.8,51517.42974357101
137.9,51472.84916453932
138.0,51469.68151667271
138.1,51478.62497732413
138.20000000000002,51466.02770624872
138.3,51447.566695144465
138.4,51486.32691372927
138.5,51470.73595730695
138.6,51523.566206986616
138.70000000000002,51521.10729474625
138.8,51481.31034387827
138.9,51536.96994716338
139.0,51477.92552367059
139.1,51506.82658519032
139.20000000000002,51513.84908532217
139.3,51498.7923140371
139.4,51492.343056647536
139.5,51510.16563649909
139.6,51520.63419540041
139.70000000000002,51509.35603907337
139.8,51495.42801297651
139.9,51513.74321474059
140.0,51505.748099768505
140.1,51492.9193387515
140.20000000000002,51519.721641109485
140.3,51502.23726369349
140.4,51500.08638325841
140.5,51471.46630492506
140.6,51491.52144250396
140.70000000000002,51520.7114083093
140.8,51500.86488664443
140.9,51483.61368040705
141.0,51499.99756371002
141.1,51499.65372538669
141.20000000000002,51502.76623862363
141.3,51520.84669341111
141.4,51524.38865341107
141.5,51499.317628382625
141.6,51522.66954364669
141.70000000000002,51536.45507858951
141.8,51455.08073294107
141.9,51518.251512844596
142.0,51497.81225415898
142.1,51536.846091567226
142.20000000000002,51496.216550235564
142.3,51482.334669709795
142.4,51483.328801534546
142.5,51504.500178361566
142.6,51501.71046195564
142.70000000000002,51509.45029855276
142.8,51464.76681461324
142.9,51526.53218159269
143.0,51545.1134819855
143.1,51478.88023561045
143.20000000000002,51500.24608377241
143.3,51490.14515236394
143.4,51487.09246050657
143.5,51502.378359565584
143.6,51521.52539482522
143.70000000000002,51509.363900180106
143.8,51492.748112892164
143.9,51522.25716440268
144.0,51494.431678528956
144.1,51476.60373948247
144.20000000000002,51521.40129549448
144.3,51461.51353614351
144.4,51509.229827554955
144.5,51501.22949769485
144.6,51476.393274081645
144.70000000000002,51476.6618086147
144.8,51507.68553351437
144.9,51475.10681087343
145.0,51536.297294466895
145.1,51482.550187276465
145.20000000000002,51529.00363224609
145.3,51509.803142681114
145.4,51482.08430398945
145.5,51496.70638310484
145.6,51516.7939988968
145.70000000000002,51514.41435903623
145.8,51475.40218369401
145.9,51539.085182463816
146.0,51528.193311070296
146.1,51473.303888979695
146.20000000000002,51504.15406248322
146.3,51510.203273585204
146.4,51493.11823227974
146.5,51467.97150639632
146.6,51508.85582021291
146.70000000000002,51496.653853502605
146.8,51530.03027732156
146.9,51487.964453379514
147.0,51449.71948864207
147.1,51533.513318442725
147.20000000000002,51526.34669718509
147.3,51484.95039746532
147.4,51548.42156068779
147.5,51490.5212700484
147.6,51497.55376646452
147.70000000000002,51509.5361410285
147.8,51419.60039082248
147.9,51520.99586608388
148.0,51459.22956967886
148.1,51497.578105632434
148.20000000000002,51496.30306747578
148.3,51504.68201104078
148.4,51483.97628485398
148.5,51506.15919195712
148.6,51546.485746246195
148.70000000000002,51500.766918498564
148.8,51498.23737133302
148.9,51555.145871588196
149.0,51552.95101645549
149.1,51498.05030946084
149.20000000000002,51513.81743042607
149.3,51505.12337465652
149.4,51514.023978497025
149.5,51510.56693573091
149.6,51499.54872924563
149.70000000000002,51469.44396033353
149.8,51505.21444322235
149.9,51467.87842628863
150.0,51510.823808871944
150.1,51513.89125873252
150.20000000000002,51509.00660421425
150.3,51539.98280094442
150.4,51484.67346464887
150.5,51498.57730524925
150.6,51489.427078231485
150.70000000000002,51481.51730447962
150.8,51510.8010043635
150.9,51510.920165298594
151.0,51490.68463559865
151.1,51516.264174553064
151.20000000000002,51510.42832807196
151.3,51477.73123565063
151.4,51477.936823877084
151.5,51499.51191729417
151.6,51491.641568906816
151.70000000000002,51528.99213915124
151.8,51510.630267401844
151.9,51485.276152067796
152.0,51512.45170968311
152.1,51545.23742339037
152.20000000000002,51515.67946644501
152.3,51492.12575466155
152.4,51473.36266060259
152.5,51493.104254308106
152.6,51522.828589457706
152.70000000000002,51478.707716652774
152.8,51502.45319112887
152.9,51505.92695233709
153.0,51538.29540720159
153.1,51489.81491508383
153.20000000000002,51502.98986673334
153.3,51541.11426305712
153.4,51484.95311412148
153.5,51499.34962388443
153.60000000000002,51513.12578882484
153.70000000000002,51489.44614810351
153.8,51500.62199976115
153.9,51526.195872383774
154.0,51510.40540040864
154.10000000000002,51506.10376193219
154.20000000000002,51513.997664353534
154.3,51511.203756233524
154.4,51506.647785576824
154.5,51519.287176300524
154.60000000000002,51522.27731723123
154.70000000000002,51515.39756691402
154.8,51490.05547325893
154.9,51474.16355048669
155.0,51521.84918825695
155.10000000000002,51474.60383892214
155.20000000000002,51484.59683561449
155.3,51465.99122640173
155.4,51531.8409494236
155.5,51496.614135601594
155.60000000000002,51514.40166535227
155.70000000000002,51519.33242744803
155.8,51496.498972359725
155.9,51491.90998548559
156.0,51496.9691086225
156.10000000000002,51505.70302028191
156.20000000000002,51488.863208425915
156.3,51481.45676697634
156.4,51498.72038262216
156.5,51534.00389453262
156.60000000000002,51497.399943816854
156.70000000000002,51523.972022206646
156.8,51502.88886662507
156.9,51495.409601235886
157.0,51502.4084914599
157.10000000000002,51477.92818407974
157.20000000000002,51510.62695418282
157.3,51492.69678013081
157.4,51503.392703969155
157.5,51512.60858175402
157.60000000000002,51490.545514783735
157.70000000000002,51470.36763495052
157.8,51552.239684996
157.9,51523.42156134765
158.0,51510.55231441933
158.10000000000002,51500.51051972699
158.20000000000002,51507.66819714396
158.3,51531.15428113622
158.4,51523.679821308506
158.5,51482.57148272714
158.60000000000002,51482.37368633066
158.70000000000002,51498.100620123616
158.8,51506.63912635744
158.9,51487.355519758705
159.0,51496.16833374865
159.10000000000002,51485.4744690228
159.20000000000002,51490.00853161905
159.3,51498.883613071994
159.4,51481.441305982116
159.5,51470.36923901372
159.60000000000002,51480.561464778155
159.70000000000002,51497.297906388
159.8,51508.92489435648
159.9,51496.3241053106
160.0,51464.63882856656
160.10000000000002,51544.83852502582
